unitid,inst_name,cip_desc,credlev,cred_desc,median_earnings_1yr,median_earnings_3yr,median_earnings_5yr,cip4,state,control,avg_annual_tuition_housing,avg_net_price_pub,avg_net_price_priv,unitid_n,credlev_n,credlev_str,composite_key
220473.0,Johnson University,Public Health.,3,Bachelor,,,,5122,TN,2,30424.0,,20303.0,220473,3,3,220473|5122|3
220473.0,Johnson University,"Business Administration, Management and Operations.",2,Associate,,,,5202,TN,2,30424.0,,20303.0,220473,2,2,220473|5202|2
220473.0,Johnson University,"Business Administration, Management and Operations.",3,Bachelor,30767.0,30698.0,37129.0,5202,TN,2,30424.0,,20303.0,220473,3,3,220473|5202|3
220473.0,Johnson University,History.,2,Associate,,,,5401,TN,2,30424.0,,20303.0,220473,2,2,220473|5401|2
220473.0,Johnson University,History.,3,Bachelor,,,,5401,TN,2,30424.0,,20303.0,220473,3,3,220473|5401|3
220491.0,Paul Mitchell the School-Murfreesboro,Cosmetology and Related Personal Grooming Services.,1,Certificate,20606.0,20159.0,24201.0,1204,TN,3,,,20915.0,220491,1,1,220491|1204|1
220516.0,King University,Communication and Media Studies.,3,Bachelor,,,,901,TN,2,47469.0,,23508.0,220516,3,3,220516|901|3
220516.0,King University,"Radio, Television, and Digital Communication.",3,Bachelor,,,,907,TN,2,47469.0,,23508.0,220516,3,3,220516|907|3
220516.0,King University,"Computer and Information Sciences, General.",3,Bachelor,49926.0,,53245.0,1101,TN,2,47469.0,,23508.0,220516,3,3,220516|1101|3
220516.0,King University,Special Education and Teaching.,3,Bachelor,,,,1310,TN,2,47469.0,,23508.0,220516,3,3,220516|1310|3
220516.0,King University,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,36576.0,,42839.0,1312,TN,2,47469.0,,23508.0,220516,3,3,220516|1312|3
220516.0,King University,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor,,,,1313,TN,2,47469.0,,23508.0,220516,3,3,220516|1313|3
220516.0,King University,"Engineering, General.",3,Bachelor,,,,1401,TN,2,47469.0,,23508.0,220516,3,3,220516|1401|3
220516.0,King University,"Romance Languages, Literatures, and Linguistics.",3,Bachelor,,,,1609,TN,2,47469.0,,23508.0,220516,3,3,220516|1609|3
220516.0,King University,"English Language and Literature, General.",3,Bachelor,,,,2301,TN,2,47469.0,,23508.0,220516,3,3,220516|2301|3
220516.0,King University,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate,,,,2401,TN,2,47469.0,,23508.0,220516,2,2,220516|2401|2
220516.0,King University,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor,,,57168.0,2401,TN,2,47469.0,,23508.0,220516,3,3,220516|2401|3
220516.0,King University,"Biology, General.",3,Bachelor,,,,2601,TN,2,47469.0,,23508.0,220516,3,3,220516|2601|3
220516.0,King University,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor,,,,2602,TN,2,47469.0,,23508.0,220516,3,3,220516|2602|3
220516.0,King University,Neurobiology and Neurosciences.,3,Bachelor,,,,2615,TN,2,47469.0,,23508.0,220516,3,3,220516|2615|3
220516.0,King University,Mathematics.,3,Bachelor,,,,2701,TN,2,47469.0,,23508.0,220516,3,3,220516|2701|3
220516.0,King University,"Multi-/Interdisciplinary Studies, General.",3,Bachelor,,,,3000,TN,2,47469.0,,23508.0,220516,3,3,220516|3000|3
220516.0,King University,History and Political Science.,3,Bachelor,,,,3046,TN,2,47469.0,,23508.0,220516,3,3,220516|3046|3
220516.0,King University,"Multi/Interdisciplinary Studies, Other.",3,Bachelor,,,,3099,TN,2,47469.0,,23508.0,220516,3,3,220516|3099|3
220516.0,King University,Health and Physical Education/Fitness.,3,Bachelor,,,,3105,TN,2,47469.0,,23508.0,220516,3,3,220516|3105|3
220516.0,King University,Leisure and Recreational Activities.,3,Bachelor,,,,3601,TN,2,47469.0,,23508.0,220516,3,3,220516|3601|3
220516.0,King University,Philosophy.,3,Bachelor,,,,3801,TN,2,47469.0,,23508.0,220516,3,3,220516|3801|3
220516.0,King University,Religion/Religious Studies.,3,Bachelor,,,,3802,TN,2,47469.0,,23508.0,220516,3,3,220516|3802|3
220516.0,King University,Bible/Biblical Studies.,3,Bachelor,,,,3902,TN,2,47469.0,,23508.0,220516,3,3,220516|3902|3
220516.0,King University,Pastoral Counseling and Specialized Ministries.,3,Bachelor,,,,3907,TN,2,47469.0,,23508.0,220516,3,3,220516|3907|3
220516.0,King University,Chemistry.,3,Bachelor,,,,4005,TN,2,47469.0,,23508.0,220516,3,3,220516|4005|3
220516.0,King University,Physics.,3,Bachelor,,,,4008,TN,2,47469.0,,23508.0,220516,3,3,220516|4008|3
220516.0,King University,"Psychology, General.",3,Bachelor,28795.0,,40527.0,4201,TN,2,47469.0,,23508.0,220516,3,3,220516|4201|3
220516.0,King University,Criminal Justice and Corrections.,3,Bachelor,33580.0,,,4301,TN,2,47469.0,,23508.0,220516,3,3,220516|4301|3
220516.0,King University,Security Science and Technology.,3,Bachelor,,,,4304,TN,2,47469.0,,23508.0,220516,3,3,220516|4304|3
220516.0,King University,Social Work.,3,Bachelor,34380.0,,,4407,TN,2,47469.0,,23508.0,220516,3,3,220516|4407|3
220516.0,King University,International Relations and National Security Studies.,3,Bachelor,,,,4509,TN,2,47469.0,,23508.0,220516,3,3,220516|4509|3
220516.0,King University,Political Science and Government.,3,Bachelor,,,,4510,TN,2,47469.0,,23508.0,220516,3,3,220516|4510|3
220516.0,King University,"Visual and Performing Arts, General.",3,Bachelor,,,,5001,TN,2,47469.0,,23508.0,220516,3,3,220516|5001|3
220516.0,King University,Drama/Theatre Arts and Stagecraft.,3,Bachelor,,,,5005,TN,2,47469.0,,23508.0,220516,3,3,220516|5005|3
220516.0,King University,Film/Video and Photographic Arts.,3,Bachelor,,,,5006,TN,2,47469.0,,23508.0,220516,3,3,220516|5006|3
220516.0,King University,Music.,3,Bachelor,,,,5009,TN,2,47469.0,,23508.0,220516,3,3,220516|5009|3
220516.0,King University,Health and Medical Administrative Services.,3,Bachelor,50606.0,,59773.0,5107,TN,2,47469.0,,23508.0,220516,3,3,220516|5107|3
220516.0,King University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor,,,,5109,TN,2,47469.0,,23508.0,220516,3,3,220516|5109|3
220516.0,King University,Medical Illustration and Informatics.,3,Bachelor,,,,5127,TN,2,47469.0,,23508.0,220516,3,3,220516|5127|3
220516.0,King University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor,68012.0,62397.0,80332.0,5138,TN,2,47469.0,,23508.0,220516,3,3,220516|5138|3
220516.0,King University,"Business/Commerce, General.",3,Bachelor,,,49940.0,5201,TN,2,47469.0,,23508.0,220516,3,3,220516|5201|3
220516.0,King University,"Business Administration, Management and Operations.",3,Bachelor,43471.0,43669.0,46943.0,5202,TN,2,47469.0,,23508.0,220516,3,3,220516|5202|3
220516.0,King University,History.,3,Bachelor,,,,5401,TN,2,47469.0,,23508.0,220516,3,3,220516|5401|3
220552.0,South College,Food Science and Technology.,1,Certificate,,34552.0,41444.0,110,TN,3,30181.0,,17182.0,220552,1,1,220552|110|1
220552.0,South College,"Computer and Information Sciences, General.",2,Associate,,,,1101,TN,3,30181.0,,17182.0,220552,2,2,220552|1101|2
220552.0,South College,"Computer and Information Sciences, General.",3,Bachelor,,,,1101,TN,3,30181.0,,17182.0,220552,3,3,220552|1101|3
220552.0,South College,Computer Science.,2,Associate,,,,1107,TN,3,30181.0,,17182.0,220552,2,2,220552|1107|2
220552.0,South College,Computer Science.,3,Bachelor,,,,1107,TN,3,30181.0,,17182.0,220552,3,3,220552|1107|3
220552.0,South College,Computer/Information Technology Administration and Management.,2,Associate,,,,1110,TN,3,30181.0,,17182.0,220552,2,2,220552|1110|2
220552.0,South College,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,,,,1312,TN,3,30181.0,,17182.0,220552,3,3,220552|1312|3
220552.0,South College,Teaching Assistants/Aides.,2,Associate,,,,1315,TN,3,30181.0,,17182.0,220552,2,2,220552|1315|2
220552.0,South College,Electrical Engineering Technologies/Technicians.,2,Associate,,,,1503,TN,3,30181.0,,17182.0,220552,2,2,220552|1503|2
220552.0,South College,Non-Professional General Legal Studies (Undergraduate).,3,Bachelor,,,,2200,TN,3,30181.0,,17182.0,220552,3,3,220552|2200|3
220552.0,South College,Legal Support Services.,1,Certificate,,,,2203,TN,3,30181.0,,17182.0,220552,1,1,220552|2203|1
220552.0,South College,Legal Support Services.,2,Associate,,,,2203,TN,3,30181.0,,17182.0,220552,2,2,220552|2203|2
220552.0,South College,Criminal Justice and Corrections.,1,Certificate,,,,4301,TN,3,30181.0,,17182.0,220552,1,1,220552|4301|1
220552.0,South College,Criminal Justice and Corrections.,2,Associate,24095.0,,,4301,TN,3,30181.0,,17182.0,220552,2,2,220552|4301|2
220552.0,South College,Criminal Justice and Corrections.,3,Bachelor,,34655.0,44713.0,4301,TN,3,30181.0,,17182.0,220552,3,3,220552|4301|3
220552.0,South College,"Health Services/Allied Health/Health Sciences, General.",2,Associate,,,,5100,TN,3,30181.0,,17182.0,220552,2,2,220552|5100|2
220552.0,South College,"Health Services/Allied Health/Health Sciences, General.",3,Bachelor,,,,5100,TN,3,30181.0,,17182.0,220552,3,3,220552|5100|3
220552.0,South College,Dental Support Services and Allied Professions.,1,Certificate,,,,5106,TN,3,30181.0,,17182.0,220552,1,1,220552|5106|1
220552.0,South College,Dental Support Services and Allied Professions.,2,Associate,,,,5106,TN,3,30181.0,,17182.0,220552,2,2,220552|5106|2
220552.0,South College,Dental Support Services and Allied Professions.,3,Bachelor,,,,5106,TN,3,30181.0,,17182.0,220552,3,3,220552|5106|3
220552.0,South College,Health and Medical Administrative Services.,3,Bachelor,,,,5107,TN,3,30181.0,,17182.0,220552,3,3,220552|5107|3
220552.0,South College,Allied Health and Medical Assisting Services.,1,Certificate,28606.0,,,5108,TN,3,30181.0,,17182.0,220552,1,1,220552|5108|1
220552.0,South College,Allied Health and Medical Assisting Services.,2,Associate,39733.0,32600.0,37991.0,5108,TN,3,30181.0,,17182.0,220552,2,2,220552|5108|2
220552.0,South College,Allied Health and Medical Assisting Services.,3,Bachelor,,,,5108,TN,3,30181.0,,17182.0,220552,3,3,220552|5108|3
220552.0,South College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Certificate,,,,5109,TN,3,30181.0,,17182.0,220552,1,1,220552|5109|1
220552.0,South College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,Associate,44888.0,42488.0,50966.0,5109,TN,3,30181.0,,17182.0,220552,2,2,220552|5109|2
220552.0,South College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor,43775.0,,,5109,TN,3,30181.0,,17182.0,220552,3,3,220552|5109|3
220552.0,South College,Clinical/Medical Laboratory Science/Research and Allied Professions.,2,Associate,30446.0,,,5110,TN,3,30181.0,,17182.0,220552,2,2,220552|5110|2
220552.0,South College,Clinical/Medical Laboratory Science/Research and Allied Professions.,3,Bachelor,,,,5110,TN,3,30181.0,,17182.0,220552,3,3,220552|5110|3
220552.0,South College,"Pharmacy, Pharmaceutical Sciences, and Administration.",3,Bachelor,,,,5120,TN,3,30181.0,,17182.0,220552,3,3,220552|5120|3
220552.0,South College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,Associate,,,,5138,TN,3,30181.0,,17182.0,220552,2,2,220552|5138|2
220552.0,South College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor,65109.0,52811.0,70203.0,5138,TN,3,30181.0,,17182.0,220552,3,3,220552|5138|3
220552.0,South College,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Certificate,39238.0,,,5139,TN,3,30181.0,,17182.0,220552,1,1,220552|5139|1
220552.0,South College,"Business/Commerce, General.",2,Associate,,,,5201,TN,3,30181.0,,17182.0,220552,2,2,220552|5201|2
220552.0,South College,"Business Administration, Management and Operations.",2,Associate,,,,5202,TN,3,30181.0,,17182.0,220552,2,2,220552|5202|2
220552.0,South College,"Business Administration, Management and Operations.",3,Bachelor,,41334.0,56414.0,5202,TN,3,30181.0,,17182.0,220552,3,3,220552|5202|3
220552.0,South College,Accounting and Related Services.,2,Associate,,,,5203,TN,3,30181.0,,17182.0,220552,2,2,220552|5203|2
220552.0,South College,Accounting and Related Services.,3,Bachelor,,,,5203,TN,3,30181.0,,17182.0,220552,3,3,220552|5203|3
220552.0,South College,Finance and Financial Management Services.,3,Bachelor,,,,5208,TN,3,30181.0,,17182.0,220552,3,3,220552|5208|3
220552.0,South College,Human Resources Management and Services.,3,Bachelor,,,,5210,TN,3,30181.0,,17182.0,220552,3,3,220552|5210|3
220552.0,South College,Marketing.,3,Bachelor,,,,5214,TN,3,30181.0,,17182.0,220552,3,3,220552|5214|3
220598.0,Lane College,Communication and Media Studies.,2,Associate,,,,901,TN,2,23608.0,,14494.0,220598,2,2,220598|901|2
220598.0,Lane College,Communication and Media Studies.,3,Bachelor,,,,901,TN,2,23608.0,,14494.0,220598,3,3,220598|901|3
220598.0,Lane College,Computer Science.,3,Bachelor,,,,1107,TN,2,23608.0,,14494.0,220598,3,3,220598|1107|3
220598.0,Lane College,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor,24128.0,,,1313,TN,2,23608.0,,14494.0,220598,3,3,220598|1313|3
220598.0,Lane College,"Romance Languages, Literatures, and Linguistics.",3,Bachelor,,,,1609,TN,2,23608.0,,14494.0,220598,3,3,220598|1609|3
220598.0,Lane College,"English Language and Literature, General.",3,Bachelor,,,,2301,TN,2,23608.0,,14494.0,220598,3,3,220598|2301|3
220598.0,Lane College,"Biology, General.",3,Bachelor,26754.0,,,2601,TN,2,23608.0,,14494.0,220598,3,3,220598|2601|3
220598.0,Lane College,Mathematics.,3,Bachelor,,,,2701,TN,2,23608.0,,14494.0,220598,3,3,220598|2701|3
220598.0,Lane College,"Multi/Interdisciplinary Studies, Other.",2,Associate,,,,3099,TN,2,23608.0,,14494.0,220598,2,2,220598|3099|2
220598.0,Lane College,"Multi/Interdisciplinary Studies, Other.",3,Bachelor,,,,3099,TN,2,23608.0,,14494.0,220598,3,3,220598|3099|3
220598.0,Lane College,Religion/Religious Studies.,2,Associate,,,,3802,TN,2,23608.0,,14494.0,220598,2,2,220598|3802|2
220598.0,Lane College,Religion/Religious Studies.,3,Bachelor,,,,3802,TN,2,23608.0,,14494.0,220598,3,3,220598|3802|3
220598.0,Lane College,Chemistry.,3,Bachelor,,,,4005,TN,2,23608.0,,14494.0,220598,3,3,220598|4005|3
220598.0,Lane College,Physics.,3,Bachelor,,,,4008,TN,2,23608.0,,14494.0,220598,3,3,220598|4008|3
220598.0,Lane College,Criminal Justice and Corrections.,3,Bachelor,35917.0,,,4301,TN,2,23608.0,,14494.0,220598,3,3,220598|4301|3
220598.0,Lane College,Sociology.,2,Associate,,,,4511,TN,2,23608.0,,14494.0,220598,2,2,220598|4511|2
220598.0,Lane College,Sociology.,3,Bachelor,23591.0,25505.0,34589.0,4511,TN,2,23608.0,,14494.0,220598,3,3,220598|4511|3
220598.0,Lane College,Music.,3,Bachelor,,,,5009,TN,2,23608.0,,14494.0,220598,3,3,220598|5009|3
220598.0,Lane College,"Business Administration, Management and Operations.",2,Associate,,,,5202,TN,2,23608.0,,14494.0,220598,2,2,220598|5202|2
220598.0,Lane College,"Business Administration, Management and Operations.",3,Bachelor,22093.0,,,5202,TN,2,23608.0,,14494.0,220598,3,3,220598|5202|3
220598.0,Lane College,History.,3,Bachelor,,,,5401,TN,2,23608.0,,14494.0,220598,3,3,220598|5401|3
220604.0,Le Moyne-Owen College,Communication and Media Studies.,3,Bachelor,,,,901,TN,2,19270.0,,8992.0,220604,3,3,220604|901|3
220604.0,Le Moyne-Owen College,"Communication, Journalism, and Related Programs, Other.",3,Bachelor,,,,999,TN,2,19270.0,,8992.0,220604,3,3,220604|999|3
220604.0,Le Moyne-Owen College,"Computer and Information Sciences, General.",3,Bachelor,,,,1101,TN,2,19270.0,,8992.0,220604,3,3,220604|1101|3
220604.0,Le Moyne-Owen College,Computer Science.,3,Bachelor,,,,1107,TN,2,19270.0,,8992.0,220604,3,3,220604|1107|3
220604.0,Le Moyne-Owen College,Computer/Information Technology Administration and Management.,3,Bachelor,,,,1110,TN,2,19270.0,,8992.0,220604,3,3,220604|1110|3
220604.0,Le Moyne-Owen College,"Education, General.",3,Bachelor,,,,1301,TN,2,19270.0,,8992.0,220604,3,3,220604|1301|3
220604.0,Le Moyne-Owen College,Special Education and Teaching.,3,Bachelor,,,,1310,TN,2,19270.0,,8992.0,220604,3,3,220604|1310|3
220604.0,Le Moyne-Owen College,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,,,,1312,TN,2,19270.0,,8992.0,220604,3,3,220604|1312|3
220604.0,Le Moyne-Owen College,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor,,,,1313,TN,2,19270.0,,8992.0,220604,3,3,220604|1313|3
220604.0,Le Moyne-Owen College,"English Language and Literature, General.",3,Bachelor,,,,2301,TN,2,19270.0,,8992.0,220604,3,3,220604|2301|3
220604.0,Le Moyne-Owen College,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate,,,,2401,TN,2,19270.0,,8992.0,220604,2,2,220604|2401|2
220604.0,Le Moyne-Owen College,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor,,,,2401,TN,2,19270.0,,8992.0,220604,3,3,220604|2401|3
220604.0,Le Moyne-Owen College,"Biology, General.",3,Bachelor,,,,2601,TN,2,19270.0,,8992.0,220604,3,3,220604|2601|3
220604.0,Le Moyne-Owen College,Mathematics.,3,Bachelor,,,,2701,TN,2,19270.0,,8992.0,220604,3,3,220604|2701|3
220604.0,Le Moyne-Owen College,"Multi-/Interdisciplinary Studies, General.",3,Bachelor,,,,3000,TN,2,19270.0,,8992.0,220604,3,3,220604|3000|3
220604.0,Le Moyne-Owen College,Chemistry.,3,Bachelor,,,,4005,TN,2,19270.0,,8992.0,220604,3,3,220604|4005|3
220604.0,Le Moyne-Owen College,Criminal Justice and Corrections.,3,Bachelor,,,,4301,TN,2,19270.0,,8992.0,220604,3,3,220604|4301|3
220604.0,Le Moyne-Owen College,Social Work.,3,Bachelor,,,,4407,TN,2,19270.0,,8992.0,220604,3,3,220604|4407|3
220604.0,Le Moyne-Owen College,"Social Sciences, General.",3,Bachelor,,,,4501,TN,2,19270.0,,8992.0,220604,3,3,220604|4501|3
220604.0,Le Moyne-Owen College,Political Science and Government.,3,Bachelor,,,,4510,TN,2,19270.0,,8992.0,220604,3,3,220604|4510|3
220604.0,Le Moyne-Owen College,Sociology.,3,Bachelor,,,,4511,TN,2,19270.0,,8992.0,220604,3,3,220604|4511|3
220604.0,Le Moyne-Owen College,Fine and Studio Arts.,3,Bachelor,,,,5007,TN,2,19270.0,,8992.0,220604,3,3,220604|5007|3
220604.0,Le Moyne-Owen College,Music.,3,Bachelor,,,,5009,TN,2,19270.0,,8992.0,220604,3,3,220604|5009|3
220604.0,Le Moyne-Owen College,"Business Administration, Management and Operations.",3,Bachelor,,,,5202,TN,2,19270.0,,8992.0,220604,3,3,220604|5202|3
220604.0,Le Moyne-Owen College,Accounting and Related Services.,3,Bachelor,,,,5203,TN,2,19270.0,,8992.0,220604,3,3,220604|5203|3
220604.0,Le Moyne-Owen College,History.,3,Bachelor,,,,5401,TN,2,19270.0,,8992.0,220604,3,3,220604|5401|3
